"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 02 13:51:02 GMT 2025","Mon Jun 02 13:51:02 GMT 2025","140","","Get booking id list","","features.GetBookingIdListTest","getAllBookingIdList","Get all booking id list","GET call to retrieve all bookings id list"
"passed","Mon Jun 02 13:51:04 GMT 2025","Mon Jun 02 13:51:05 GMT 2025","114","","Status code validation","","features.StatusCodeValidationTest","statusCode405Validation","Status code validation - 405","Status code validation for 405"
"passed","Mon Jun 02 13:51:02 GMT 2025","Mon Jun 02 13:51:02 GMT 2025","212","","Get booking by id","","features.GetBookingByIdTest","getBookingById","Get booking by id","GET call to retrieve a booking by id"
"passed","Mon Jun 02 13:51:05 GMT 2025","Mon Jun 02 13:51:05 GMT 2025","116","","Status code validation","","features.StatusCodeValidationTest","statusCode500Validation","Status code validation - 500","Status code validation for 500"
"passed","Mon Jun 02 13:51:05 GMT 2025","Mon Jun 02 13:51:05 GMT 2025","111","","Status code validation","","features.StatusCodeValidationTest","statusCode201Validation","Status code validation - 201","Status code validation for 201"
"passed","Mon Jun 02 13:51:03 GMT 2025","Mon Jun 02 13:51:03 GMT 2025","541","","Post create booking","","features.PostCreateBookingTest","postCreateBooking","Post create booking","POST call to create a new booking in the database"
"passed","Mon Jun 02 13:51:02 GMT 2025","Mon Jun 02 13:51:02 GMT 2025","120","","Health check","","features.GetHealthCheck","getHealthCheck","Health check","GET health check to confirm whether the API is up and running"
"passed","Mon Jun 02 13:51:05 GMT 2025","Mon Jun 02 13:51:05 GMT 2025","107","","Status code validation","","features.StatusCodeValidationTest","statusCode404Validation","Status code validation - 404","Status code validation for 404"
"passed","Mon Jun 02 13:51:05 GMT 2025","Mon Jun 02 13:51:05 GMT 2025","110","","Status code validation","","features.StatusCodeValidationTest","statusCode400Validation","Status code validation - 400","Status code validation for 400"
"passed","Mon Jun 02 13:51:02 GMT 2025","Mon Jun 02 13:51:03 GMT 2025","408","","Patch partial update booking","","features.PatchPartialUpdateBooking","patchPartialUpdateBooking","Patch partial update booking","PATCH call to partially update a booking in the database"
"passed","Mon Jun 02 13:51:05 GMT 2025","Mon Jun 02 13:51:05 GMT 2025","107","","Status code validation","","features.StatusCodeValidationTest","statusCode200Validation","Status code validation - 200","Status code validation for 200"
"passed","Mon Jun 02 13:50:59 GMT 2025","Mon Jun 02 13:51:01 GMT 2025","2180","","Delete booking","","features.DeleteBooking","deleteBooking","Delete booking","DELETE call to erase a booking in the database"
"passed","Mon Jun 02 13:51:05 GMT 2025","Mon Jun 02 13:51:07 GMT 2025","1475","","Workflow validation","","features.WorkFlowTest","workflow","Workflow","Different calls validations to change the status of a booking form created to deleted"
"passed","Mon Jun 02 13:51:04 GMT 2025","Mon Jun 02 13:51:04 GMT 2025","445","","Put update booking","","features.PutUpdateBooking","putUpdateBooking","Put update booking","PUT call to update a booking in the database"
"passed","Mon Jun 02 13:51:05 GMT 2025","Mon Jun 02 13:51:05 GMT 2025","106","","Status code validation","","features.StatusCodeValidationTest","statusCode403Validation","Status code validation - 403","Status code validation for 403"
