"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 07 09:16:57 GMT 2025","Mon Jul 07 09:16:58 GMT 2025","962","","Workflow validation","","features.WorkFlowTest","workflow","Workflow","Different calls validations to change the status of a booking form created to deleted"
"passed","Mon Jul 07 09:16:57 GMT 2025","Mon Jul 07 09:16:57 GMT 2025","48","","Status code validation","","features.StatusCodeValidationTest","statusCode400Validation","Status code validation - 400","Status code validation for 400"
"passed","Mon Jul 07 09:16:57 GMT 2025","Mon Jul 07 09:16:57 GMT 2025","97","","Status code validation","","features.StatusCodeValidationTest","statusCode200Validation","Status code validation - 200","Status code validation for 200"
"passed","Mon Jul 07 09:16:55 GMT 2025","Mon Jul 07 09:16:55 GMT 2025","139","","Get booking by id","","features.GetBookingByIdTest","getBookingById","Get booking by id","GET call to retrieve a booking by id"
"passed","Mon Jul 07 09:16:56 GMT 2025","Mon Jul 07 09:16:56 GMT 2025","365","","Post create booking","","features.PostCreateBookingTest","postCreateBooking","Post create booking","POST call to create a new booking in the database"
"passed","Mon Jul 07 09:16:55 GMT 2025","Mon Jul 07 09:16:56 GMT 2025","277","","Patch partial update booking","","features.PatchPartialUpdateBooking","patchPartialUpdateBooking","Patch partial update booking","PATCH call to partially update a booking in the database"
"passed","Mon Jul 07 09:16:57 GMT 2025","Mon Jul 07 09:16:57 GMT 2025","54","","Status code validation","","features.StatusCodeValidationTest","statusCode404Validation","Status code validation - 404","Status code validation for 404"
"passed","Mon Jul 07 09:16:55 GMT 2025","Mon Jul 07 09:16:55 GMT 2025","66","","Health check","","features.GetHealthCheck","getHealthCheck","Health check","GET health check to confirm whether the API is up and running"
"passed","Mon Jul 07 09:16:57 GMT 2025","Mon Jul 07 09:16:57 GMT 2025","56","","Status code validation","","features.StatusCodeValidationTest","statusCode500Validation","Status code validation - 500","Status code validation for 500"
"passed","Mon Jul 07 09:16:56 GMT 2025","Mon Jul 07 09:16:57 GMT 2025","286","","Put update booking","","features.PutUpdateBooking","putUpdateBooking","Put update booking","PUT call to update a booking in the database"
"passed","Mon Jul 07 09:16:57 GMT 2025","Mon Jul 07 09:16:57 GMT 2025","51","","Status code validation","","features.StatusCodeValidationTest","statusCode201Validation","Status code validation - 201","Status code validation for 201"
"passed","Mon Jul 07 09:16:53 GMT 2025","Mon Jul 07 09:16:54 GMT 2025","1892","","Delete booking","","features.DeleteBooking","deleteBooking","Delete booking","DELETE call to erase a booking in the database"
"passed","Mon Jul 07 09:16:57 GMT 2025","Mon Jul 07 09:16:57 GMT 2025","52","","Status code validation","","features.StatusCodeValidationTest","statusCode405Validation","Status code validation - 405","Status code validation for 405"
"passed","Mon Jul 07 09:16:55 GMT 2025","Mon Jul 07 09:16:55 GMT 2025","264","","Get booking id list","","features.GetBookingIdListTest","getAllBookingIdList","Get all booking id list","GET call to retrieve all bookings id list"
"passed","Mon Jul 07 09:16:57 GMT 2025","Mon Jul 07 09:16:57 GMT 2025","53","","Status code validation","","features.StatusCodeValidationTest","statusCode403Validation","Status code validation - 403","Status code validation for 403"
