"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 28 09:16:19 GMT 2024","Thu Nov 28 09:16:20 GMT 2024","181","","Get booking id list","","features.GetBookingIdListTest","getAllBookingIdList","Get all booking id list","GET call to retrieve all bookings id list"
"passed","Thu Nov 28 09:16:21 GMT 2024","Thu Nov 28 09:16:21 GMT 2024","39","","Status code validation","","features.StatusCodeValidationTest","statusCode500Validation","Status code validation - 500","Status code validation for 500"
"passed","Thu Nov 28 09:16:21 GMT 2024","Thu Nov 28 09:16:22 GMT 2024","771","","Workflow validation","","features.WorkFlowTest","workflow","Workflow","Different calls validations to change the status of a booking form created to deleted"
"passed","Thu Nov 28 09:16:21 GMT 2024","Thu Nov 28 09:16:21 GMT 2024","66","","Status code validation","","features.StatusCodeValidationTest","statusCode200Validation","Status code validation - 200","Status code validation for 200"
"passed","Thu Nov 28 09:16:20 GMT 2024","Thu Nov 28 09:16:21 GMT 2024","272","","Put update booking","","features.PutUpdateBooking","putUpdateBooking","Put update booking","PUT call to update a booking in the database"
"passed","Thu Nov 28 09:16:17 GMT 2024","Thu Nov 28 09:16:19 GMT 2024","1999","","Delete booking","","features.DeleteBooking","deleteBooking","Delete booking","DELETE call to erase a booking in the database"
"passed","Thu Nov 28 09:16:20 GMT 2024","Thu Nov 28 09:16:20 GMT 2024","359","","Post create booking","","features.PostCreateBookingTest","postCreateBooking","Post create booking","POST call to create a new booking in the database"
"passed","Thu Nov 28 09:16:20 GMT 2024","Thu Nov 28 09:16:20 GMT 2024","39","","Health check","","features.GetHealthCheck","getHealthCheck","Health check","GET health check to confirm whether the API is up and running"
"passed","Thu Nov 28 09:16:20 GMT 2024","Thu Nov 28 09:16:20 GMT 2024","234","","Patch partial update booking","","features.PatchPartialUpdateBooking","patchPartialUpdateBooking","Patch partial update booking","PATCH call to partially update a booking in the database"
"passed","Thu Nov 28 09:16:21 GMT 2024","Thu Nov 28 09:16:21 GMT 2024","48","","Status code validation","","features.StatusCodeValidationTest","statusCode405Validation","Status code validation - 405","Status code validation for 405"
"passed","Thu Nov 28 09:16:19 GMT 2024","Thu Nov 28 09:16:19 GMT 2024","125","","Get booking by id","","features.GetBookingByIdTest","getBookingById","Get booking by id","GET call to retrieve a booking by id"
"passed","Thu Nov 28 09:16:21 GMT 2024","Thu Nov 28 09:16:21 GMT 2024","35","","Status code validation","","features.StatusCodeValidationTest","statusCode403Validation","Status code validation - 403","Status code validation for 403"
"passed","Thu Nov 28 09:16:21 GMT 2024","Thu Nov 28 09:16:21 GMT 2024","41","","Status code validation","","features.StatusCodeValidationTest","statusCode404Validation","Status code validation - 404","Status code validation for 404"
"passed","Thu Nov 28 09:16:21 GMT 2024","Thu Nov 28 09:16:21 GMT 2024","38","","Status code validation","","features.StatusCodeValidationTest","statusCode201Validation","Status code validation - 201","Status code validation for 201"
"passed","Thu Nov 28 09:16:21 GMT 2024","Thu Nov 28 09:16:21 GMT 2024","39","","Status code validation","","features.StatusCodeValidationTest","statusCode400Validation","Status code validation - 400","Status code validation for 400"
