"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 23 09:16:37 GMT 2024","Mon Sep 23 09:16:37 GMT 2024","391","","Status code validation","","features.StatusCodeValidationTest","statusCode405Validation","Status code validation - 405","Status code validation for 405"
"passed","Mon Sep 23 09:16:40 GMT 2024","Mon Sep 23 09:16:44 GMT 2024","3871","","Workflow validation","","features.WorkFlowTest","workflow","Workflow","Different calls validations to change the status of a booking form created to deleted"
"passed","Mon Sep 23 09:16:31 GMT 2024","Mon Sep 23 09:16:31 GMT 2024","407","","Health check","","features.GetHealthCheck","getHealthCheck","Health check","GET health check to confirm whether the API is up and running"
"passed","Mon Sep 23 09:16:40 GMT 2024","Mon Sep 23 09:16:40 GMT 2024","386","","Status code validation","","features.StatusCodeValidationTest","statusCode403Validation","Status code validation - 403","Status code validation for 403"
"passed","Mon Sep 23 09:16:30 GMT 2024","Mon Sep 23 09:16:30 GMT 2024","524","","Get booking by id","","features.GetBookingByIdTest","getBookingById","Get booking by id","GET call to retrieve a booking by id"
"passed","Mon Sep 23 09:16:39 GMT 2024","Mon Sep 23 09:16:40 GMT 2024","406","","Status code validation","","features.StatusCodeValidationTest","statusCode201Validation","Status code validation - 201","Status code validation for 201"
"passed","Mon Sep 23 09:16:38 GMT 2024","Mon Sep 23 09:16:39 GMT 2024","473","","Status code validation","","features.StatusCodeValidationTest","statusCode200Validation","Status code validation - 200","Status code validation for 200"
"passed","Mon Sep 23 09:16:39 GMT 2024","Mon Sep 23 09:16:39 GMT 2024","408","","Status code validation","","features.StatusCodeValidationTest","statusCode404Validation","Status code validation - 404","Status code validation for 404"
"passed","Mon Sep 23 09:16:30 GMT 2024","Mon Sep 23 09:16:31 GMT 2024","581","","Get booking id list","","features.GetBookingIdListTest","getAllBookingIdList","Get all booking id list","GET call to retrieve all bookings id list"
"passed","Mon Sep 23 09:16:33 GMT 2024","Mon Sep 23 09:16:34 GMT 2024","1027","","Post create booking","","features.PostCreateBookingTest","postCreateBooking","Post create booking","POST call to create a new booking in the database"
"passed","Mon Sep 23 09:16:38 GMT 2024","Mon Sep 23 09:16:38 GMT 2024","386","","Status code validation","","features.StatusCodeValidationTest","statusCode400Validation","Status code validation - 400","Status code validation for 400"
"passed","Mon Sep 23 09:16:37 GMT 2024","Mon Sep 23 09:16:38 GMT 2024","391","","Status code validation","","features.StatusCodeValidationTest","statusCode500Validation","Status code validation - 500","Status code validation for 500"
"passed","Mon Sep 23 09:16:35 GMT 2024","Mon Sep 23 09:16:36 GMT 2024","978","","Put update booking","","features.PutUpdateBooking","putUpdateBooking","Put update booking","PUT call to update a booking in the database"
"passed","Mon Sep 23 09:16:26 GMT 2024","Mon Sep 23 09:16:29 GMT 2024","2675","","Delete booking","","features.DeleteBooking","deleteBooking","Delete booking","DELETE call to erase a booking in the database"
"passed","Mon Sep 23 09:16:32 GMT 2024","Mon Sep 23 09:16:33 GMT 2024","923","","Patch partial update booking","","features.PatchPartialUpdateBooking","patchPartialUpdateBooking","Patch partial update booking","PATCH call to partially update a booking in the database"
