"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 11 09:17:36 GMT 2025","Mon Aug 11 09:17:36 GMT 2025","312","","Status code validation","","features.StatusCodeValidationTest","statusCode403Validation","Status code validation - 403","Status code validation for 403"
"passed","Mon Aug 11 09:17:34 GMT 2025","Mon Aug 11 09:17:34 GMT 2025","286","","Status code validation","","features.StatusCodeValidationTest","statusCode405Validation","Status code validation - 405","Status code validation for 405"
"passed","Mon Aug 11 09:17:35 GMT 2025","Mon Aug 11 09:17:35 GMT 2025","404","","Status code validation","","features.StatusCodeValidationTest","statusCode200Validation","Status code validation - 200","Status code validation for 200"
"passed","Mon Aug 11 09:17:34 GMT 2025","Mon Aug 11 09:17:35 GMT 2025","290","","Status code validation","","features.StatusCodeValidationTest","statusCode500Validation","Status code validation - 500","Status code validation for 500"
"passed","Mon Aug 11 09:17:29 GMT 2025","Mon Aug 11 09:17:30 GMT 2025","287","","Health check","","features.GetHealthCheck","getHealthCheck","Health check","GET health check to confirm whether the API is up and running"
"passed","Mon Aug 11 09:17:31 GMT 2025","Mon Aug 11 09:17:32 GMT 2025","834","","Post create booking","","features.PostCreateBookingTest","postCreateBooking","Post create booking","POST call to create a new booking in the database"
"passed","Mon Aug 11 09:17:30 GMT 2025","Mon Aug 11 09:17:31 GMT 2025","741","","Patch partial update booking","","features.PatchPartialUpdateBooking","patchPartialUpdateBooking","Patch partial update booking","PATCH call to partially update a booking in the database"
"passed","Mon Aug 11 09:17:28 GMT 2025","Mon Aug 11 09:17:29 GMT 2025","381","","Get booking by id","","features.GetBookingByIdTest","getBookingById","Get booking by id","GET call to retrieve a booking by id"
"passed","Mon Aug 11 09:17:35 GMT 2025","Mon Aug 11 09:17:35 GMT 2025","291","","Status code validation","","features.StatusCodeValidationTest","statusCode400Validation","Status code validation - 400","Status code validation for 400"
"passed","Mon Aug 11 09:17:29 GMT 2025","Mon Aug 11 09:17:29 GMT 2025","537","","Get booking id list","","features.GetBookingIdListTest","getAllBookingIdList","Get all booking id list","GET call to retrieve all bookings id list"
"passed","Mon Aug 11 09:17:32 GMT 2025","Mon Aug 11 09:17:33 GMT 2025","763","","Put update booking","","features.PutUpdateBooking","putUpdateBooking","Put update booking","PUT call to update a booking in the database"
"passed","Mon Aug 11 09:17:37 GMT 2025","Mon Aug 11 09:17:40 GMT 2025","3112","","Workflow validation","","features.WorkFlowTest","workflow","Workflow","Different calls validations to change the status of a booking form created to deleted"
"passed","Mon Aug 11 09:17:25 GMT 2025","Mon Aug 11 09:17:28 GMT 2025","2382","","Delete booking","","features.DeleteBooking","deleteBooking","Delete booking","DELETE call to erase a booking in the database"
"passed","Mon Aug 11 09:17:35 GMT 2025","Mon Aug 11 09:17:36 GMT 2025","303","","Status code validation","","features.StatusCodeValidationTest","statusCode404Validation","Status code validation - 404","Status code validation for 404"
"passed","Mon Aug 11 09:17:36 GMT 2025","Mon Aug 11 09:17:36 GMT 2025","311","","Status code validation","","features.StatusCodeValidationTest","statusCode201Validation","Status code validation - 201","Status code validation for 201"
