"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 01 09:16:16 GMT 2025","Thu May 01 09:16:16 GMT 2025","147","","Get booking by id","","features.GetBookingByIdTest","getBookingById","Get booking by id","GET call to retrieve a booking by id"
"passed","Thu May 01 09:16:18 GMT 2025","Thu May 01 09:16:18 GMT 2025","53","","Status code validation","","features.StatusCodeValidationTest","statusCode201Validation","Status code validation - 201","Status code validation for 201"
"passed","Thu May 01 09:16:18 GMT 2025","Thu May 01 09:16:18 GMT 2025","58","","Status code validation","","features.StatusCodeValidationTest","statusCode500Validation","Status code validation - 500","Status code validation for 500"
"passed","Thu May 01 09:16:18 GMT 2025","Thu May 01 09:16:18 GMT 2025","77","","Status code validation","","features.StatusCodeValidationTest","statusCode200Validation","Status code validation - 200","Status code validation for 200"
"passed","Thu May 01 09:16:16 GMT 2025","Thu May 01 09:16:16 GMT 2025","193","","Get booking id list","","features.GetBookingIdListTest","getAllBookingIdList","Get all booking id list","GET call to retrieve all bookings id list"
"passed","Thu May 01 09:16:18 GMT 2025","Thu May 01 09:16:18 GMT 2025","56","","Status code validation","","features.StatusCodeValidationTest","statusCode404Validation","Status code validation - 404","Status code validation for 404"
"passed","Thu May 01 09:16:17 GMT 2025","Thu May 01 09:16:18 GMT 2025","55","","Status code validation","","features.StatusCodeValidationTest","statusCode405Validation","Status code validation - 405","Status code validation for 405"
"passed","Thu May 01 09:16:16 GMT 2025","Thu May 01 09:16:17 GMT 2025","413","","Post create booking","","features.PostCreateBookingTest","postCreateBooking","Post create booking","POST call to create a new booking in the database"
"passed","Thu May 01 09:16:18 GMT 2025","Thu May 01 09:16:18 GMT 2025","52","","Status code validation","","features.StatusCodeValidationTest","statusCode403Validation","Status code validation - 403","Status code validation for 403"
"passed","Thu May 01 09:16:17 GMT 2025","Thu May 01 09:16:17 GMT 2025","293","","Put update booking","","features.PutUpdateBooking","putUpdateBooking","Put update booking","PUT call to update a booking in the database"
"passed","Thu May 01 09:16:16 GMT 2025","Thu May 01 09:16:16 GMT 2025","261","","Patch partial update booking","","features.PatchPartialUpdateBooking","patchPartialUpdateBooking","Patch partial update booking","PATCH call to partially update a booking in the database"
"passed","Thu May 01 09:16:18 GMT 2025","Thu May 01 09:16:19 GMT 2025","914","","Workflow validation","","features.WorkFlowTest","workflow","Workflow","Different calls validations to change the status of a booking form created to deleted"
"passed","Thu May 01 09:16:13 GMT 2025","Thu May 01 09:16:15 GMT 2025","1971","","Delete booking","","features.DeleteBooking","deleteBooking","Delete booking","DELETE call to erase a booking in the database"
"passed","Thu May 01 09:16:18 GMT 2025","Thu May 01 09:16:18 GMT 2025","54","","Status code validation","","features.StatusCodeValidationTest","statusCode400Validation","Status code validation - 400","Status code validation for 400"
"passed","Thu May 01 09:16:16 GMT 2025","Thu May 01 09:16:16 GMT 2025","64","","Health check","","features.GetHealthCheck","getHealthCheck","Health check","GET health check to confirm whether the API is up and running"
