"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 09 09:17:23 GMT 2025","Thu Oct 09 09:17:23 GMT 2025","660","","Patch partial update booking","","features.PatchPartialUpdateBooking","patchPartialUpdateBooking","Patch partial update booking","PATCH call to partially update a booking in the database"
"passed","Thu Oct 09 09:17:23 GMT 2025","Thu Oct 09 09:17:24 GMT 2025","715","","Post create booking","","features.PostCreateBookingTest","postCreateBooking","Post create booking","POST call to create a new booking in the database"
"passed","Thu Oct 09 09:17:27 GMT 2025","Thu Oct 09 09:17:27 GMT 2025","368","","Status code validation","","features.StatusCodeValidationTest","statusCode200Validation","Status code validation - 200","Status code validation for 200"
"passed","Thu Oct 09 09:17:21 GMT 2025","Thu Oct 09 09:17:22 GMT 2025","568","","Get booking id list","","features.GetBookingIdListTest","getAllBookingIdList","Get all booking id list","GET call to retrieve all bookings id list"
"passed","Thu Oct 09 09:17:22 GMT 2025","Thu Oct 09 09:17:22 GMT 2025","263","","Health check","","features.GetHealthCheck","getHealthCheck","Health check","GET health check to confirm whether the API is up and running"
"passed","Thu Oct 09 09:17:26 GMT 2025","Thu Oct 09 09:17:26 GMT 2025","283","","Status code validation","","features.StatusCodeValidationTest","statusCode405Validation","Status code validation - 405","Status code validation for 405"
"passed","Thu Oct 09 09:17:27 GMT 2025","Thu Oct 09 09:17:27 GMT 2025","258","","Status code validation","","features.StatusCodeValidationTest","statusCode404Validation","Status code validation - 404","Status code validation for 404"
"passed","Thu Oct 09 09:17:26 GMT 2025","Thu Oct 09 09:17:26 GMT 2025","257","","Status code validation","","features.StatusCodeValidationTest","statusCode500Validation","Status code validation - 500","Status code validation for 500"
"passed","Thu Oct 09 09:17:27 GMT 2025","Thu Oct 09 09:17:28 GMT 2025","257","","Status code validation","","features.StatusCodeValidationTest","statusCode201Validation","Status code validation - 201","Status code validation for 201"
"passed","Thu Oct 09 09:17:28 GMT 2025","Thu Oct 09 09:17:28 GMT 2025","265","","Status code validation","","features.StatusCodeValidationTest","statusCode403Validation","Status code validation - 403","Status code validation for 403"
"passed","Thu Oct 09 09:17:18 GMT 2025","Thu Oct 09 09:17:20 GMT 2025","2446","","Delete booking","","features.DeleteBooking","deleteBooking","Delete booking","DELETE call to erase a booking in the database"
"passed","Thu Oct 09 09:17:26 GMT 2025","Thu Oct 09 09:17:27 GMT 2025","243","","Status code validation","","features.StatusCodeValidationTest","statusCode400Validation","Status code validation - 400","Status code validation for 400"
"passed","Thu Oct 09 09:17:24 GMT 2025","Thu Oct 09 09:17:25 GMT 2025","677","","Put update booking","","features.PutUpdateBooking","putUpdateBooking","Put update booking","PUT call to update a booking in the database"
"passed","Thu Oct 09 09:17:28 GMT 2025","Thu Oct 09 09:17:31 GMT 2025","2724","","Workflow validation","","features.WorkFlowTest","workflow","Workflow","Different calls validations to change the status of a booking form created to deleted"
"passed","Thu Oct 09 09:17:21 GMT 2025","Thu Oct 09 09:17:21 GMT 2025","338","","Get booking by id","","features.GetBookingByIdTest","getBookingById","Get booking by id","GET call to retrieve a booking by id"
