"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 07 09:16:22 GMT 2024","Mon Oct 07 09:16:23 GMT 2024","475","","Get booking by id","","features.GetBookingByIdTest","getBookingById","Get booking by id","GET call to retrieve a booking by id"
"passed","Mon Oct 07 09:16:30 GMT 2024","Mon Oct 07 09:16:30 GMT 2024","383","","Status code validation","","features.StatusCodeValidationTest","statusCode500Validation","Status code validation - 500","Status code validation for 500"
"passed","Mon Oct 07 09:16:19 GMT 2024","Mon Oct 07 09:16:21 GMT 2024","2502","","Delete booking","","features.DeleteBooking","deleteBooking","Delete booking","DELETE call to erase a booking in the database"
"passed","Mon Oct 07 09:16:29 GMT 2024","Mon Oct 07 09:16:30 GMT 2024","383","","Status code validation","","features.StatusCodeValidationTest","statusCode405Validation","Status code validation - 405","Status code validation for 405"
"passed","Mon Oct 07 09:16:32 GMT 2024","Mon Oct 07 09:16:36 GMT 2024","3816","","Workflow validation","","features.WorkFlowTest","workflow","Workflow","Different calls validations to change the status of a booking form created to deleted"
"passed","Mon Oct 07 09:16:30 GMT 2024","Mon Oct 07 09:16:31 GMT 2024","451","","Status code validation","","features.StatusCodeValidationTest","statusCode200Validation","Status code validation - 200","Status code validation for 200"
"passed","Mon Oct 07 09:16:23 GMT 2024","Mon Oct 07 09:16:24 GMT 2024","393","","Health check","","features.GetHealthCheck","getHealthCheck","Health check","GET health check to confirm whether the API is up and running"
"passed","Mon Oct 07 09:16:31 GMT 2024","Mon Oct 07 09:16:31 GMT 2024","358","","Status code validation","","features.StatusCodeValidationTest","statusCode201Validation","Status code validation - 201","Status code validation for 201"
"passed","Mon Oct 07 09:16:23 GMT 2024","Mon Oct 07 09:16:23 GMT 2024","536","","Get booking id list","","features.GetBookingIdListTest","getAllBookingIdList","Get all booking id list","GET call to retrieve all bookings id list"
"passed","Mon Oct 07 09:16:31 GMT 2024","Mon Oct 07 09:16:32 GMT 2024","378","","Status code validation","","features.StatusCodeValidationTest","statusCode403Validation","Status code validation - 403","Status code validation for 403"
"passed","Mon Oct 07 09:16:31 GMT 2024","Mon Oct 07 09:16:31 GMT 2024","361","","Status code validation","","features.StatusCodeValidationTest","statusCode404Validation","Status code validation - 404","Status code validation for 404"
"passed","Mon Oct 07 09:16:27 GMT 2024","Mon Oct 07 09:16:28 GMT 2024","971","","Put update booking","","features.PutUpdateBooking","putUpdateBooking","Put update booking","PUT call to update a booking in the database"
"passed","Mon Oct 07 09:16:30 GMT 2024","Mon Oct 07 09:16:30 GMT 2024","382","","Status code validation","","features.StatusCodeValidationTest","statusCode400Validation","Status code validation - 400","Status code validation for 400"
"passed","Mon Oct 07 09:16:24 GMT 2024","Mon Oct 07 09:16:25 GMT 2024","928","","Patch partial update booking","","features.PatchPartialUpdateBooking","patchPartialUpdateBooking","Patch partial update booking","PATCH call to partially update a booking in the database"
"passed","Mon Oct 07 09:16:25 GMT 2024","Mon Oct 07 09:16:26 GMT 2024","1003","","Post create booking","","features.PostCreateBookingTest","postCreateBooking","Post create booking","POST call to create a new booking in the database"
