"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 08 09:16:42 GMT 2025","Thu May 08 09:16:43 GMT 2025","925","","Patch partial update booking","","features.PatchPartialUpdateBooking","patchPartialUpdateBooking","Patch partial update booking","PATCH call to partially update a booking in the database"
"passed","Thu May 08 09:16:36 GMT 2025","Thu May 08 09:16:39 GMT 2025","2609","","Delete booking","","features.DeleteBooking","deleteBooking","Delete booking","DELETE call to erase a booking in the database"
"passed","Thu May 08 09:16:43 GMT 2025","Thu May 08 09:16:44 GMT 2025","1001","","Post create booking","","features.PostCreateBookingTest","postCreateBooking","Post create booking","POST call to create a new booking in the database"
"passed","Thu May 08 09:16:39 GMT 2025","Thu May 08 09:16:40 GMT 2025","473","","Get booking by id","","features.GetBookingByIdTest","getBookingById","Get booking by id","GET call to retrieve a booking by id"
"passed","Thu May 08 09:16:50 GMT 2025","Thu May 08 09:16:54 GMT 2025","3839","","Workflow validation","","features.WorkFlowTest","workflow","Workflow","Different calls validations to change the status of a booking form created to deleted"
"passed","Thu May 08 09:16:47 GMT 2025","Thu May 08 09:16:47 GMT 2025","391","","Status code validation","","features.StatusCodeValidationTest","statusCode500Validation","Status code validation - 500","Status code validation for 500"
"passed","Thu May 08 09:16:49 GMT 2025","Thu May 08 09:16:49 GMT 2025","385","","Status code validation","","features.StatusCodeValidationTest","statusCode201Validation","Status code validation - 201","Status code validation for 201"
"passed","Thu May 08 09:16:47 GMT 2025","Thu May 08 09:16:48 GMT 2025","383","","Status code validation","","features.StatusCodeValidationTest","statusCode400Validation","Status code validation - 400","Status code validation for 400"
"passed","Thu May 08 09:16:40 GMT 2025","Thu May 08 09:16:41 GMT 2025","698","","Get booking id list","","features.GetBookingIdListTest","getAllBookingIdList","Get all booking id list","GET call to retrieve all bookings id list"
"passed","Thu May 08 09:16:48 GMT 2025","Thu May 08 09:16:48 GMT 2025","643","","Status code validation","","features.StatusCodeValidationTest","statusCode200Validation","Status code validation - 200","Status code validation for 200"
"passed","Thu May 08 09:16:49 GMT 2025","Thu May 08 09:16:50 GMT 2025","383","","Status code validation","","features.StatusCodeValidationTest","statusCode403Validation","Status code validation - 403","Status code validation for 403"
"passed","Thu May 08 09:16:44 GMT 2025","Thu May 08 09:16:45 GMT 2025","969","","Put update booking","","features.PutUpdateBooking","putUpdateBooking","Put update booking","PUT call to update a booking in the database"
"passed","Thu May 08 09:16:47 GMT 2025","Thu May 08 09:16:47 GMT 2025","394","","Status code validation","","features.StatusCodeValidationTest","statusCode405Validation","Status code validation - 405","Status code validation for 405"
"passed","Thu May 08 09:16:48 GMT 2025","Thu May 08 09:16:49 GMT 2025","389","","Status code validation","","features.StatusCodeValidationTest","statusCode404Validation","Status code validation - 404","Status code validation for 404"
"passed","Thu May 08 09:16:41 GMT 2025","Thu May 08 09:16:41 GMT 2025","371","","Health check","","features.GetHealthCheck","getHealthCheck","Health check","GET health check to confirm whether the API is up and running"
