"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 04 09:16:40 GMT 2025","Thu Sep 04 09:16:40 GMT 2025","226","","Status code validation","","features.StatusCodeValidationTest","statusCode404Validation","Status code validation - 404","Status code validation for 404"
"passed","Thu Sep 04 09:16:32 GMT 2025","Thu Sep 04 09:16:34 GMT 2025","2297","","Delete booking","","features.DeleteBooking","deleteBooking","Delete booking","DELETE call to erase a booking in the database"
"passed","Thu Sep 04 09:16:37 GMT 2025","Thu Sep 04 09:16:38 GMT 2025","683","","Post create booking","","features.PostCreateBookingTest","postCreateBooking","Post create booking","POST call to create a new booking in the database"
"passed","Thu Sep 04 09:16:35 GMT 2025","Thu Sep 04 09:16:36 GMT 2025","381","","Get booking id list","","features.GetBookingIdListTest","getAllBookingIdList","Get all booking id list","GET call to retrieve all bookings id list"
"passed","Thu Sep 04 09:16:40 GMT 2025","Thu Sep 04 09:16:40 GMT 2025","244","","Status code validation","","features.StatusCodeValidationTest","statusCode200Validation","Status code validation - 200","Status code validation for 200"
"passed","Thu Sep 04 09:16:40 GMT 2025","Thu Sep 04 09:16:40 GMT 2025","221","","Status code validation","","features.StatusCodeValidationTest","statusCode400Validation","Status code validation - 400","Status code validation for 400"
"passed","Thu Sep 04 09:16:36 GMT 2025","Thu Sep 04 09:16:37 GMT 2025","624","","Patch partial update booking","","features.PatchPartialUpdateBooking","patchPartialUpdateBooking","Patch partial update booking","PATCH call to partially update a booking in the database"
"passed","Thu Sep 04 09:16:41 GMT 2025","Thu Sep 04 09:16:41 GMT 2025","224","","Status code validation","","features.StatusCodeValidationTest","statusCode403Validation","Status code validation - 403","Status code validation for 403"
"passed","Thu Sep 04 09:16:38 GMT 2025","Thu Sep 04 09:16:39 GMT 2025","574","","Put update booking","","features.PutUpdateBooking","putUpdateBooking","Put update booking","PUT call to update a booking in the database"
"passed","Thu Sep 04 09:16:41 GMT 2025","Thu Sep 04 09:16:43 GMT 2025","2206","","Workflow validation","","features.WorkFlowTest","workflow","Workflow","Different calls validations to change the status of a booking form created to deleted"
"passed","Thu Sep 04 09:16:39 GMT 2025","Thu Sep 04 09:16:39 GMT 2025","190","","Status code validation","","features.StatusCodeValidationTest","statusCode405Validation","Status code validation - 405","Status code validation for 405"
"passed","Thu Sep 04 09:16:40 GMT 2025","Thu Sep 04 09:16:41 GMT 2025","188","","Status code validation","","features.StatusCodeValidationTest","statusCode201Validation","Status code validation - 201","Status code validation for 201"
"passed","Thu Sep 04 09:16:35 GMT 2025","Thu Sep 04 09:16:35 GMT 2025","284","","Get booking by id","","features.GetBookingByIdTest","getBookingById","Get booking by id","GET call to retrieve a booking by id"
"passed","Thu Sep 04 09:16:39 GMT 2025","Thu Sep 04 09:16:40 GMT 2025","188","","Status code validation","","features.StatusCodeValidationTest","statusCode500Validation","Status code validation - 500","Status code validation for 500"
"passed","Thu Sep 04 09:16:36 GMT 2025","Thu Sep 04 09:16:36 GMT 2025","242","","Health check","","features.GetHealthCheck","getHealthCheck","Health check","GET health check to confirm whether the API is up and running"
