"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 30 09:17:14 GMT 2025","Mon Jun 30 09:17:14 GMT 2025","126","","Status code validation","","features.StatusCodeValidationTest","statusCode500Validation","Status code validation - 500","Status code validation for 500"
"passed","Mon Jun 30 09:17:09 GMT 2025","Mon Jun 30 09:17:11 GMT 2025","2021","","Delete booking","","features.DeleteBooking","deleteBooking","Delete booking","DELETE call to erase a booking in the database"
"passed","Mon Jun 30 09:17:14 GMT 2025","Mon Jun 30 09:17:14 GMT 2025","121","","Status code validation","","features.StatusCodeValidationTest","statusCode400Validation","Status code validation - 400","Status code validation for 400"
"passed","Mon Jun 30 09:17:13 GMT 2025","Mon Jun 30 09:17:14 GMT 2025","467","","Put update booking","","features.PutUpdateBooking","putUpdateBooking","Put update booking","PUT call to update a booking in the database"
"passed","Mon Jun 30 09:17:12 GMT 2025","Mon Jun 30 09:17:12 GMT 2025","129","","Health check","","features.GetHealthCheck","getHealthCheck","Health check","GET health check to confirm whether the API is up and running"
"passed","Mon Jun 30 09:17:15 GMT 2025","Mon Jun 30 09:17:17 GMT 2025","1705","","Workflow validation","","features.WorkFlowTest","workflow","Workflow","Different calls validations to change the status of a booking form created to deleted"
"passed","Mon Jun 30 09:17:15 GMT 2025","Mon Jun 30 09:17:15 GMT 2025","124","","Status code validation","","features.StatusCodeValidationTest","statusCode403Validation","Status code validation - 403","Status code validation for 403"
"passed","Mon Jun 30 09:17:15 GMT 2025","Mon Jun 30 09:17:15 GMT 2025","124","","Status code validation","","features.StatusCodeValidationTest","statusCode404Validation","Status code validation - 404","Status code validation for 404"
"passed","Mon Jun 30 09:17:14 GMT 2025","Mon Jun 30 09:17:15 GMT 2025","179","","Status code validation","","features.StatusCodeValidationTest","statusCode200Validation","Status code validation - 200","Status code validation for 200"
"passed","Mon Jun 30 09:17:11 GMT 2025","Mon Jun 30 09:17:11 GMT 2025","247","","Get booking by id","","features.GetBookingByIdTest","getBookingById","Get booking by id","GET call to retrieve a booking by id"
"passed","Mon Jun 30 09:17:12 GMT 2025","Mon Jun 30 09:17:12 GMT 2025","435","","Patch partial update booking","","features.PatchPartialUpdateBooking","patchPartialUpdateBooking","Patch partial update booking","PATCH call to partially update a booking in the database"
"passed","Mon Jun 30 09:17:12 GMT 2025","Mon Jun 30 09:17:13 GMT 2025","525","","Post create booking","","features.PostCreateBookingTest","postCreateBooking","Post create booking","POST call to create a new booking in the database"
"passed","Mon Jun 30 09:17:11 GMT 2025","Mon Jun 30 09:17:12 GMT 2025","305","","Get booking id list","","features.GetBookingIdListTest","getAllBookingIdList","Get all booking id list","GET call to retrieve all bookings id list"
"passed","Mon Jun 30 09:17:14 GMT 2025","Mon Jun 30 09:17:14 GMT 2025","128","","Status code validation","","features.StatusCodeValidationTest","statusCode405Validation","Status code validation - 405","Status code validation for 405"
"passed","Mon Jun 30 09:17:15 GMT 2025","Mon Jun 30 09:17:15 GMT 2025","120","","Status code validation","","features.StatusCodeValidationTest","statusCode201Validation","Status code validation - 201","Status code validation for 201"
